-0.038767 , 1.000000
-0.073550 , 1.000000
-0.043700 , 2.000000
-0.031125 , 3.000000
-0.024183 , 4.000000
-0.019778 , 5.000000
-0.016728 , 6.000000
-0.014496 , 7.000000
-0.012792 , 8.000000
-0.011445 , 9.000000
-0.010353 , 10.000000
-0.074196 , 1.000000
-0.041138 , 2.000000
-0.028824 , 3.000000
-0.022252 , 4.000000
-0.018138 , 5.000000
-0.015318 , 6.000000
-0.013257 , 7.000000
-0.011689 , 8.000000
-0.010454 , 9.000000
-0.009453 , 10.000000
-0.074196 , 1.000000
-0.041138 , 2.000000
-0.028824 , 3.000000
-0.022252 , 4.000000
-0.018138 , 5.000000
-0.015318 , 6.000000
-0.013257 , 7.000000
-0.011689 , 8.000000
-0.010454 , 9.000000
-0.009453 , 10.000000
-0.074196 , 1.000000
-0.041138 , 2.000000
-0.028824 , 3.000000
-0.022252 , 4.000000
-0.018138 , 5.000000
-0.015318 , 6.000000
-0.013257 , 7.000000
-0.011689 , 8.000000
-0.010454 , 9.000000
-0.009453 , 10.000000
-0.074215 , 1.000000
-0.041149 , 2.000000
-0.028831 , 3.000000
-0.022257 , 4.000000
-0.018142 , 5.000000
-0.015322 , 6.000000
-0.013260 , 7.000000
-0.011692 , 8.000000
-0.010457 , 9.000000
-0.009455 , 10.000000
-64586.091408 , 1.000000
-40433.949140 , 2.000000
-29221.153808 , 3.000000
-22840.207998 , 4.000000
-18735.785891 , 5.000000
-15877.715144 , 6.000000
-13774.383937 , 7.000000
-12162.212383 , 8.000000
-10887.381717 , 9.000000
-9854.157296 , 10.000000
-0.119359 , 1.000000
-0.062345 , 2.000000
-0.043138 , 3.000000
-0.033141 , 4.000000
-0.026952 , 5.000000
-0.022728 , 6.000000
-0.019657 , 7.000000
-0.017321 , 8.000000
-0.015483 , 9.000000
-0.013999 , 10.000000
-0.119365 , 1.000000
-0.062345 , 2.000000
-0.043138 , 3.000000
-0.033141 , 4.000000
-0.026952 , 5.000000
-0.022728 , 6.000000
-0.019657 , 7.000000
-0.017321 , 8.000000
-0.015484 , 9.000000
-0.013999 , 10.000000
-inf , 1.000000
-inf , 2.000000
-inf , 3.000000
-inf , 4.000000
-inf , 5.000000
-inf , 6.000000
-inf , 7.000000
-inf , 8.000000
-inf , 9.000000
-inf , 10.000000
-0.074216 , 1.000000
-0.041149 , 2.000000
-0.028832 , 3.000000
-0.022258 , 4.000000
-0.018143 , 5.000000
-0.015322 , 6.000000
-0.013261 , 7.000000
-0.011692 , 8.000000
-0.010457 , 9.000000
-0.009455 , 10.000000
-0.074216 , 1.000000
-0.041149 , 2.000000
-0.028832 , 3.000000
-0.022258 , 4.000000
-0.018143 , 5.000000
-0.015322 , 6.000000
-0.013261 , 7.000000
-0.011692 , 8.000000
-0.010457 , 9.000000
-0.009455 , 10.000000
-0.074205 , 1.000000
-0.041144 , 2.000000
-0.028828 , 3.000000
-0.022254 , 4.000000
-0.018141 , 5.000000
-0.015319 , 6.000000
-0.013259 , 7.000000
-0.011690 , 8.000000
-0.010454 , 9.000000
-0.009455 , 10.000000
-0.074217 , 1.000000
-0.041150 , 2.000000
-0.028832 , 3.000000
-0.022258 , 4.000000
-0.018143 , 5.000000
-0.015322 , 6.000000
-0.013261 , 7.000000
-0.011692 , 8.000000
-0.010457 , 9.000000
-0.009456 , 10.000000
-0.074216 , 1.000000
-0.041150 , 2.000000
-0.028832 , 3.000000
-0.022258 , 4.000000
-0.018143 , 5.000000
-0.015322 , 6.000000
-0.013261 , 7.000000
-0.011692 , 8.000000
-0.010457 , 9.000000
-0.009456 , 10.000000
-0.074217 , 1.000000
-0.041150 , 2.000000
-0.028832 , 3.000000
-0.022258 , 4.000000
-0.018143 , 5.000000
-0.015322 , 6.000000
-0.013261 , 7.000000
-0.011692 , 8.000000
-0.010457 , 9.000000
-0.009456 , 10.000000
-0.074216 , 1.000000
-0.041149 , 2.000000
-0.028832 , 3.000000
-0.022258 , 4.000000
-0.018143 , 5.000000
-0.015322 , 6.000000
-0.013261 , 7.000000
-0.011692 , 8.000000
-0.010457 , 9.000000
-0.009455 , 10.000000
-0.074218 , 1.000000
-0.041152 , 2.000000
-0.028834 , 3.000000
-0.022260 , 4.000000
-0.018145 , 5.000000
-0.015324 , 6.000000
-0.013263 , 7.000000
-0.011695 , 8.000000
-0.010460 , 9.000000
-0.009458 , 10.000000
-0.000000 , 1.000000
-0.000000 , 2.000000
-0.000000 , 3.000000
-0.000000 , 4.000000
-0.000000 , 5.000000
-0.000000 , 6.000000
-0.000000 , 7.000000
-0.000000 , 8.000000
-0.000000 , 9.000000
-0.000000 , 10.000000
-0.086202 , 1.000000
-0.045920 , 2.000000
-0.031898 , 3.000000
-0.024539 , 4.000000
-0.019973 , 5.000000
-0.016847 , 6.000000
-0.014575 , 7.000000
-0.012847 , 8.000000
-0.011485 , 9.000000
-0.010383 , 10.000000
-0.086193 , 1.000000
-0.045908 , 2.000000
-0.031891 , 3.000000
-0.024536 , 4.000000
-0.019969 , 5.000000
-0.016846 , 6.000000
-0.014574 , 7.000000
-0.012844 , 8.000000
-0.011482 , 9.000000
-0.010383 , 10.000000
-0.086202 , 1.000000
-0.045920 , 2.000000
-0.031898 , 3.000000
-0.024539 , 4.000000
-0.019973 , 5.000000
-0.016847 , 6.000000
-0.014575 , 7.000000
-0.012847 , 8.000000
-0.011485 , 9.000000
-0.010383 , 10.000000
-0.086202 , 1.000000
-0.045920 , 2.000000
-0.031898 , 3.000000
-0.024539 , 4.000000
-0.019973 , 5.000000
-0.016847 , 6.000000
-0.014575 , 7.000000
-0.012847 , 8.000000
-0.011485 , 9.000000
-0.010383 , 10.000000
-0.236193 , 1.000000
-0.089012 , 2.000000
-0.058910 , 3.000000
-0.044554 , 4.000000
-0.035959 , 5.000000
-0.030204 , 6.000000
-0.026057 , 7.000000
-0.022920 , 8.000000
-0.020460 , 9.000000
-0.018485 , 10.000000
-0.011718 , 1.000000
-0.009422 , 2.000000
-0.007879 , 3.000000
-0.006773 , 4.000000
-0.005937 , 5.000000
-0.005286 , 6.000000
-0.004764 , 7.000000
-0.004335 , 8.000000
-0.003978 , 9.000000
-0.003675 , 10.000000
-0.003415 , 11.000000
-0.003188 , 12.000000
-0.002990 , 13.000000
-0.002816 , 14.000000
-0.002660 , 15.000000
-0.002521 , 16.000000
-0.002396 , 17.000000
-0.002282 , 18.000000
-0.002179 , 19.000000
-0.002085 , 20.000000
-0.001999 , 21.000000
-0.001919 , 22.000000
-0.001846 , 23.000000
-0.001778 , 24.000000
-0.001714 , 25.000000
-0.001655 , 26.000000
-0.001601 , 27.000000
-0.001549 , 28.000000
-0.001501 , 29.000000
-0.001456 , 30.000000
-0.001413 , 31.000000
-0.001373 , 32.000000
-0.001335 , 33.000000
-0.001299 , 34.000000
-0.001265 , 35.000000
-0.001232 , 36.000000
-0.001202 , 37.000000
-0.001172 , 38.000000
-0.001145 , 39.000000
-0.001118 , 40.000000
-0.001093 , 41.000000
-0.001069 , 42.000000
-0.001045 , 43.000000
-0.001023 , 44.000000
-0.001002 , 45.000000
-0.000982 , 46.000000
-0.000962 , 47.000000
-0.000943 , 48.000000
-0.000925 , 49.000000
-0.000908 , 50.000000
-0.000891 , 51.000000
-0.000875 , 52.000000
-0.000859 , 53.000000
-0.000844 , 54.000000
-0.000830 , 55.000000
-0.000816 , 56.000000
-0.000802 , 57.000000
-0.000789 , 58.000000
-0.000776 , 59.000000
-0.000764 , 60.000000
-0.000752 , 61.000000
-0.000740 , 62.000000
-0.000729 , 63.000000
-0.000718 , 64.000000
-0.000708 , 65.000000
-0.000698 , 66.000000
-0.000688 , 67.000000
-0.000678 , 68.000000
-0.000669 , 69.000000
-0.000659 , 70.000000
-0.000650 , 71.000000
-0.000642 , 72.000000
-0.000633 , 73.000000
-0.000625 , 74.000000
-0.000617 , 75.000000
-0.000609 , 76.000000
-0.000602 , 77.000000
-0.000594 , 78.000000
-0.000587 , 79.000000
-0.000580 , 80.000000
-0.000573 , 81.000000
-0.000566 , 82.000000
-0.000560 , 83.000000
-0.000553 , 84.000000
-0.000547 , 85.000000
-0.000541 , 86.000000
-0.000535 , 87.000000
-0.000529 , 88.000000
-0.000523 , 89.000000
-0.000518 , 90.000000
-0.000512 , 91.000000
-0.000507 , 92.000000
-0.000502 , 93.000000
-0.000496 , 94.000000
-0.000491 , 95.000000
-0.000486 , 96.000000
-0.000482 , 97.000000
-0.000477 , 98.000000
-0.000472 , 99.000000
-0.000468 , 100.000000
-0.000463 , 101.000000
-0.000459 , 102.000000
-0.000454 , 103.000000
-0.000450 , 104.000000
-0.000446 , 105.000000
-0.000442 , 106.000000
-0.000438 , 107.000000
-0.000434 , 108.000000
-0.000430 , 109.000000
-0.000426 , 110.000000
-0.000422 , 111.000000
-0.000419 , 112.000000
-0.000415 , 113.000000
-0.000412 , 114.000000
-0.000408 , 115.000000
-0.000405 , 116.000000
-0.000401 , 117.000000
-0.133710 , 1.000000
-0.068766 , 2.000000
-0.046495 , 3.000000
-0.035156 , 4.000000
-0.028266 , 5.000000
-0.023639 , 6.000000
-0.020318 , 7.000000
-0.017811 , 8.000000
-0.015858 , 9.000000
-0.014291 , 10.000000
-0.043204 , 1.000000
-0.022225 , 2.000000
-0.015028 , 3.000000
-0.011363 , 4.000000
-0.009136 , 5.000000
-0.007641 , 6.000000
-0.006567 , 7.000000
-0.005757 , 8.000000
-0.005126 , 9.000000
-0.004619 , 10.000000
-0.043204 , 1.000000
-0.022225 , 2.000000
-0.015028 , 3.000000
-0.011363 , 4.000000
-0.009136 , 5.000000
-0.007641 , 6.000000
-0.006567 , 7.000000
-0.005757 , 8.000000
-0.005126 , 9.000000
-0.004619 , 10.000000
-0.101059 , 1.000000
-0.047041 , 2.000000
-0.031266 , 3.000000
-0.023496 , 4.000000
-0.018839 , 5.000000
-0.015730 , 6.000000
-0.013508 , 7.000000
-0.011836 , 8.000000
-0.010532 , 9.000000
-0.009487 , 10.000000
-0.043204 , 1.000000
-0.022225 , 2.000000
-0.015028 , 3.000000
-0.011363 , 4.000000
-0.009136 , 5.000000
-0.007641 , 6.000000
-0.006567 , 7.000000
-0.005757 , 8.000000
-0.005126 , 9.000000
-0.004619 , 10.000000
-0.024539 , 1.000000
-0.012847 , 2.000000
-0.008717 , 3.000000
-0.006599 , 4.000000
-0.005310 , 5.000000
-0.004441 , 6.000000
-0.003818 , 7.000000
-0.003348 , 8.000000
-0.002981 , 9.000000
-0.002687 , 10.000000
-0.086202 , 1.000000
-0.045920 , 2.000000
-0.031898 , 3.000000
-0.024539 , 4.000000
-0.019973 , 5.000000
-0.016847 , 6.000000
-0.014575 , 7.000000
-0.012847 , 8.000000
-0.011485 , 9.000000
-0.010383 , 10.000000
-0.228976 , 1.000000
-0.086309 , 2.000000
-0.057124 , 3.000000
-0.043204 , 4.000000
-0.034870 , 5.000000
-0.029288 , 6.000000
-0.025267 , 7.000000
-0.022225 , 8.000000
-0.019840 , 9.000000
-0.017925 , 10.000000
-0.228861 , 1.000000
-0.086309 , 2.000000
-0.057124 , 3.000000
-0.043190 , 4.000000
-0.034869 , 5.000000
-0.029288 , 6.000000
-0.025259 , 7.000000
-0.022225 , 8.000000
-0.019840 , 9.000000
-0.017925 , 10.000000
-0.228861 , 1.000000
-0.086309 , 2.000000
-0.057124 , 3.000000
-0.043190 , 4.000000
-0.034869 , 5.000000
-0.029288 , 6.000000
-0.025259 , 7.000000
-0.022225 , 8.000000
-0.019840 , 9.000000
-0.017925 , 10.000000
-0.020001 , 1.000000
-0.500002 , 2.000000
-0.415755 , 3.000000
-0.261046 , 4.000000
-0.228861 , 1.000000
-0.086309 , 2.000000
-0.057124 , 3.000000
-0.043190 , 4.000000
-0.228861 , 1.000000
-0.086309 , 2.000000
-0.057124 , 3.000000
-0.043190 , 4.000000
-0.228861 , 1.000000
-0.086309 , 2.000000
-0.057124 , 3.000000
-0.043190 , 4.000000
-0.228861 , 1.000000
-0.086309 , 2.000000
-0.057124 , 3.000000
-0.043190 , 4.000000
-0.228861 , 1.000000
-0.086309 , 2.000000
-0.057124 , 3.000000
-0.043190 , 4.000000
-0.034869 , 5.000000
-0.029288 , 6.000000
-0.025259 , 7.000000
-0.022225 , 8.000000
-0.019840 , 9.000000
-0.017925 , 10.000000
-0.138093 , 1.000000
-0.066251 , 2.000000
-0.045031 , 3.000000
-0.034364 , 4.000000
-0.027857 , 5.000000
-0.023460 , 6.000000
-0.020262 , 7.000000
-0.017845 , 8.000000
-0.015942 , 9.000000
-0.014409 , 10.000000
-0.138093 , 1.000000
-0.066251 , 2.000000
-0.045031 , 3.000000
-0.034364 , 4.000000
-0.027857 , 5.000000
-0.023460 , 6.000000
-0.020262 , 7.000000
-0.017845 , 8.000000
-0.015942 , 9.000000
-0.014409 , 10.000000
-0.138093 , 1.000000
-0.066251 , 2.000000
-0.045031 , 3.000000
-0.034364 , 4.000000
-0.027857 , 5.000000
-0.023460 , 6.000000
-0.020262 , 7.000000
-0.017845 , 8.000000
-0.015942 , 9.000000
-0.014409 , 10.000000
-0.013148 , 11.000000
-0.012087 , 12.000000
-0.011185 , 13.000000
-0.010412 , 14.000000
-0.009737 , 15.000000
-0.009143 , 16.000000
-0.008618 , 17.000000
-0.008154 , 18.000000
-0.007735 , 19.000000
-0.007356 , 20.000000
-0.007013 , 21.000000
-0.006701 , 22.000000
-0.006414 , 23.000000
-0.006152 , 24.000000
-0.005911 , 25.000000
-0.005688 , 26.000000
-0.005481 , 27.000000
-0.005288 , 28.000000
-0.005108 , 29.000000
-0.004940 , 30.000000
-0.004783 , 31.000000
-0.004636 , 32.000000
-0.004497 , 33.000000
-0.004367 , 34.000000
-0.004244 , 35.000000
-0.004129 , 36.000000
-0.004019 , 37.000000
-0.003915 , 38.000000
-0.003815 , 39.000000
-0.003721 , 40.000000
-0.011971 , 1.000000
-0.500001 , 2.000000
-0.214798 , 3.000000
-0.138093 , 1.000000
-0.066251 , 2.000000
-0.045031 , 3.000000
-0.011971 , 1.000000
-0.500001 , 2.000000
-0.214798 , 3.000000
-0.011971 , 1.000000
-0.500001 , 2.000000
-0.214798 , 3.000000
-0.138093 , 4.000000
-0.138093 , 1.000000
-0.066251 , 2.000000
-0.045031 , 3.000000
-0.034364 , 4.000000
-0.138093 , 1.000000
-0.066251 , 2.000000
-0.045031 , 3.000000
-0.034364 , 4.000000
-0.027857 , 5.000000
-0.023460 , 6.000000
-0.020262 , 7.000000
-0.017845 , 8.000000
-0.011971 , 1.000000
-0.500001 , 2.000000
-0.214798 , 3.000000
-0.138093 , 4.000000
-0.106253 , 5.000000
-0.087884 , 6.000000
-0.075521 , 7.000000
-0.066251 , 8.000000
